asset,conditionId,timestamp,timestamp_utc,price,source
91445563646653528417570974736796180270162097630426726900658216735278141260906,0x19f63a1be68c18123cd332158f1eace9440426325c4a07219dfb6daa7baa4308,1776373223,2026-04-16T21:00:23+00:00,0.58,clob_prices_history
91445563646653528417570974736796180270162097630426726900658216735278141260906,0x19f63a1be68c18123cd332158f1eace9440426325c4a07219dfb6daa7baa4308,1776376844,2026-04-16T22:00:44+00:00,0.58,clob_prices_history
91445563646653528417570974736796180270162097630426726900658216735278141260906,0x19f63a1be68c18123cd332158f1eace9440426325c4a07219dfb6daa7baa4308,1776380444,2026-04-16T23:00:44+00:00,0.58,clob_prices_history
91445563646653528417570974736796180270162097630426726900658216735278141260906,0x19f63a1be68c18123cd332158f1eace9440426325c4a07219dfb6daa7baa4308,1776384053,2026-04-17T00:00:53+00:00,0.58,clob_prices_history
91445563646653528417570974736796180270162097630426726900658216735278141260906,0x19f63a1be68c18123cd332158f1eace9440426325c4a07219dfb6daa7baa4308,1776387643,2026-04-17T01:00:43+00:00,0.58,clob_prices_history
91445563646653528417570974736796180270162097630426726900658216735278141260906,0x19f63a1be68c18123cd332158f1eace9440426325c4a07219dfb6daa7baa4308,1776391246,2026-04-17T02:00:46+00:00,0.58,clob_prices_history
91445563646653528417570974736796180270162097630426726900658216735278141260906,0x19f63a1be68c18123cd332158f1eace9440426325c4a07219dfb6daa7baa4308,1776394842,2026-04-17T03:00:42+00:00,0.58,clob_prices_history
91445563646653528417570974736796180270162097630426726900658216735278141260906,0x19f63a1be68c18123cd332158f1eace9440426325c4a07219dfb6daa7baa4308,1776398438,2026-04-17T04:00:38+00:00,0.58,clob_prices_history
91445563646653528417570974736796180270162097630426726900658216735278141260906,0x19f63a1be68c18123cd332158f1eace9440426325c4a07219dfb6daa7baa4308,1776402039,2026-04-17T05:00:39+00:00,0.58,clob_prices_history
91445563646653528417570974736796180270162097630426726900658216735278141260906,0x19f63a1be68c18123cd332158f1eace9440426325c4a07219dfb6daa7baa4308,1776405645,2026-04-17T06:00:45+00:00,0.58,clob_prices_history
